,author,publishedAt,source,url,urlToImage,transgender,trans,care,ban,ohio,gender,genderaffirming,people,court,bathroom,state,new,say,veto,school,woman,desantis,lgbtq,bud,supreme,light,florida,utah,teen,thomas,trump,face,kids,student,girl,governor,life,ron,sex,gop,right,legal,republicans,brianna,child,surgery,lia,exclusive,bowl,super,womens,run,queer,sue,override,female,identity,swimmer,candidate,world,kid,access,fight,medical,case
167,Denise Petski,2024-02-09T18:38:24Z,,http://deadline.com/2024/02/rob-schneider-book-you-can-do-it-speak-your-mind-america-fall-release-2024-election-1235819877/,https://deadline.com/wp-content/uploads/2024/02/Rob-Schneider.jpg?w=1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Max Goldbart,2024-02-01T00:01:00Z,,http://deadline.com/2024/01/netflix-uk-documentary-talent-fund-winners-troi-lee-1235808339/,https://deadline.com/wp-content/uploads/2024/01/L-R-Bri-Akakpo-Kate-Townsend-Jonny-Taylor-Julia-Nottingham-Tamana-Ayazi-Tanisha-Artman-Aaron-Lynch-Alex-Brunati-Jenny-Popplewell.-Credit_-Hoda-Davaine-@Gettyimages.jpg?w=1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Camilla Vivian,2024-01-24T12:30:04Z,,https://www.ilfattoquotidiano.it/2024/01/24/ispezione-del-ministero-a-careggi-per-la-disforia-di-genere-le-famiglie-sono-preoccupate/7420747/,https://st.ilfattoquotidiano.it/wp-content/uploads/2022/03/19/variant-med_1200x630-obj27311035.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Laura Harris,2024-01-14T06:00:00Z,,https://www.naturalnews.com/2024-01-14-ohio-representatives-uphold-trans-surgery-ban.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/01/Transgender-Gender-Dysphoria-Flag-Hand-Palm.jpg,0.0,0.1728699176517979,0.0,0.22852984293431183,0.23195738726348328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25828617520973757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28622200157141464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290884605197676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Camilla Vivian,2024-01-24T12:30:04Z,,https://www.ilfattoquotidiano.it/2024/01/24/ispezione-ministero-careggi-disforia-di-genere-hanno-salvato-mio-figlio/7420747/,https://st.ilfattoquotidiano.it/wp-content/uploads/2022/03/19/variant-med_1200x630-obj27311035.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Kara Newhouse,2024-01-29T18:16:15Z,,https://www.kqed.org/mindshift/63035/a-secret-shelf-of-banned-books-thrives-in-a-texas-school-under-the-nose-of-censors,https://cdn.kqed.org/wp-content/uploads/sites/23/2024/01/book-pages-lined-up-1-credit-becky-harlan-npr_custom-695113afbb848e7e5407942b314b98ac94783781-1020x679.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24725434476644328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Tori Otten,2024-02-05T21:52:48Z,,https://newrepublic.com/post/178759/georgia-republicans-womens-rights-bill-lgbtq,https://images.newrepublic.com/439874733c885723e14d9df61b5968a31159c6b7.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28261918046054896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28694701200073713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Marinella Zetti,2024-01-28T08:46:42Z,,https://www.ilfattoquotidiano.it/2024/01/28/due-noir-potenti-che-affrontano-problemi-complessi-e-spesso-dimenticati/7423125/,https://st.ilfattoquotidiano.it/wp-content/uploads/2024/01/26/libri-noir-1200.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,,2024-01-31T00:08:37Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_33e99603-2010-439f-98a1-12009aeac9f6,,0.15134064445024326,0.0,0.24417944025408636,0.24768782896178307,0.0,0.0,0.2553499164322711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31526988079420015,0.0,0.0,0.0,0.0
176,,2024-02-09T00:22:47Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_f31ec6be-f5c3-470d-8667-6acdcece8d37,,0.14376185551358128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28222870717565196,0.28222870717565196,0.0,0.0,0.0,0.0,0.0,0.290236999909146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Katie Moore,2024-01-24T19:10:11Z,,https://www.kansascity.com/news/state/kansas/article284628270.html,https://media.zenfs.com/en/kansas_city_star_mcclatchy_articles_677/0f9a6d9bf453f161a2c47e0cdc9cb26f,0.1474054228701842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619380675863791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Ryan Adamczeski,2024-01-31T19:23:22Z,,https://www.advocate.com/law/utah-transgender-bathroom-bill-governor,https://www.advocate.com/media-library/utah-governor-spencer-cox-signs-anti-trans-bathroom-bill-high-school-student-affected-transgender-bans.jpg?id=51245331&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434746407995966,0.0,0.0,0.2363807565901225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611466607733106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Christopher Wiggins,2024-01-15T14:00:03Z,,https://www.advocate.com/news/glaad-governors-award-emmys,https://www.advocate.com/media-library/sarah-kate-ellis-and-emmy-statue.jpg?id=51074393&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22105301756878787,0.0,0.0,0.0,0.0,0.24001175829432386,0.0,0.0,0.0,0.0,0.25258492265529303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Sarah Hoyt,2024-01-23T10:35:36Z,,https://instapundit.com/628250/,https://instapundit.com/wp-content/themes/instapundit/images/opengraph-default.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Anna Kröning,2024-01-26T14:07:46Z,,https://www.welt.de/politik/deutschland/article249743122/Trans-Debatte-Damit-bewaehrt-sich-oeffentlich-ueber-diese-Uebergriffe-zu-sprechen.html,https://img.welt.de/img/politik/deutschland/mobile249744288/2221358377-ci16x9-w1200/woman-using-laptop.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Virginia Allen,2024-01-17T00:18:03Z,,https://www.dailysignal.com/2024/01/16/usa-boxings-new-transgender-rule-could-kill-a-woman-coach-warns/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/Boxing.jpg,0.14515654748328813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579418369076414,0.0,0.0,0.0,0.2656827780493719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Mike Masnick,2024-01-29T17:33:00Z,,https://www.techdirt.com/2024/01/29/snap-breaks-under-pressure-supports-dangerous-kosa-bill-that-will-put-kids-in-danger/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26927779070100527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Trudy Ring,2024-01-24T21:30:46Z,,https://www.advocate.com/politics/ohio-anti-trans-law-passed,https://www.advocate.com/media-library/ohio-governor-mike-dewine-podium-state-flag-transgender-student-playing-boys-high-school-basketball.jpg?id=51178169&width=1200&height=600&coordinates=0%2C6%2C0%2C72,0.0,0.0,0.2336608031283651,0.47403611852093935,0.24057291185432966,0.0,0.2443500832430419,0.0,0.0,0.0,0.0,0.0,0.0,0.267879622179665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968530606727085,0.0,0.0,0.0,0.0,0.0,0.0,0.301688846005633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301688846005633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Alex Cooper,2024-02-10T18:38:25Z,,https://www.advocate.com/politics/mark-robinson-trans-bathroom-nc,https://www.advocate.com/media-library/image.jpg?id=51439467&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.0,0.18026237199667555,0.0,0.0,0.0,0.0,0.0,0.23830248847774763,0.0,0.2665055536728172,0.0,0.0,0.2587406401166129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Ryan Adamczeski,2024-01-28T22:17:36Z,,https://www.advocate.com/news/transgender-women-hiv-infections-discrimination,https://www.advocate.com/media-library/transgender-women-lower-access-to-hiv-aids-care-medication.jpg?id=51188332&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.13230975566655342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2351132071487247,0.0,0.0,0.0,0.24216905167554117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Brit Dawson,2024-02-08T15:00:00Z,,https://www.dazeddigital.com/life-culture/article/46089/1/how-to-be-an-ally-london-trans-pride-brianna-ghey-rishi-sunak-2024?utm_source=Link&utm_medium=Link&utm_campaign=RSSFeed&utm_term=how-to-be-a-good-ally-to-trans-people,,0.0,0.286419660593576,0.0,0.0,0.0,0.0,0.0,0.37863985207994383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,John Oyewale,2024-02-03T02:27:58Z,,https://dailycaller.com/2024/02/02/scarlett-jenkinson-eddie-ratcliffe-sentenced-murder-transgender-teenager-brianna-ghey-manchester-england/,https://cdn01.dailycaller.com/wp-content/uploads/2024/02/Capture-2-e1706924362311.jpg,0.14579835521265955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862266986816824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Hailey Gomez,2024-02-08T00:18:16Z,,https://dailycaller.com/2024/02/07/transgender-social-media-star-pleads-guilty-to-child-abuse-report/,https://cdn01.dailycaller.com/wp-content/uploads/2024/02/GettyImages-1258626528-e1707349766280.jpg,0.14278304135334421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28826089794300963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Ryan Adamczeski,2024-02-02T17:30:56Z,,https://www.advocate.com/politics/rebecca-blankenship-kentucky-transgender-elected,https://www.advocate.com/media-library/rebecca-blankenship-kentucky-transgender-politician.jpg?id=51222384&width=1200&height=600&coordinates=0%2C0%2C0%2C78,0.1417820443390858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,,2024-01-16T15:17:27Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_25077fda-4f01-42ab-80f0-28252156d9a4,,0.17731704844414467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093978384391477,0.3245467520614542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34361871235406716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579806895877983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37581976595953326,0.0,0.0
192,,2024-01-25T15:24:15Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_89452751-7a51-4cd2-9914-6e643b599427,,0.13921218082928263,0.0,0.0,0.0,0.0,0.0,0.234886133003079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28535561177684365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900041017704152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,,2024-01-25T01:59:14Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4375c7ad-b965-4f89-8c56-c220984756ef,,0.1559153756750437,0.0,0.0,0.2551749468425784,0.2590021207064676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28840067530375973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319593638617936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31477341965273326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3247998717173095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33045936930393666,0.0
194,Neil Bolt,2024-02-07T15:52:23Z,,https://www.comingsoon.net/movies/news/1530509-palette-casting,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/02/palette-cast.jpg?resize=1200,630",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Holly Ramer,2024-01-31T02:51:30Z,,https://www.bostonglobe.com/2024/01/30/metro/nh-lawmakers-consider-multiple-bills-targeting-transgender-students-athletes/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/jM3rErI0xkJb0vtBwsbhlqXxCak=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/7ME2PLLIFUBUJRYPWUQ22PYEEM.jpg,0.14602332353802602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948026177669601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,,2024-02-08T11:43:51Z,bbc-news,https://www.bbc.co.uk/news/av/uk-politics-68238784,https://ichef.bbci.co.uk/news/1024/branded_news/D17D/production/_132592635_p0h9qy9q.jpg,0.0,0.22039976649809967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Mary Margaret Olohan,2024-01-24T19:00:00Z,,https://www.dailysignal.com/2024/01/24/exclusive-adl-urged-law-enforcement-target-opponents-transgender-ideology/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/01/GettyImages-1244131417-scaled.jpg,0.13948065568185758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775793024492247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,ABC News,2024-02-02T12:03:47Z,abc-news-au,https://www.abc.net.au/news/2024-02-02/brianna-ghey-teens-scarlett-jenkinson-eddie-ratcliffe-sentencing/103422508,https://live-production.wcms.abc-cdn.net.au/aa7a9076f60556f0a5c9cb84e3cd6842?impolicy=wcms_crop_resize&cropH=1058&cropW=1881&xPos=114&yPos=0&width=862&height=485,0.13306107826068458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224425625107981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27274714873784495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"Simon Kent, Simon Kent",2024-02-09T10:54:37Z,breitbart-news,https://www.breitbart.com/entertainment/2024/02/09/governing-body-rules-trans-irish-dancers-can-compete-in-gender-categories-of-their-choosing/,https://media.breitbart.com/media/2024/02/irish-dancing-640x335.jpg,0.0,0.1575864193703798,0.0,0.0,0.0,0.2053745907977383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Julianna Frieman,2024-02-05T22:02:30Z,,https://dailycaller.com/2024/02/05/ex-therapist-hospital-require-misdiagnose-trouble-teens-trans/,https://cdn01.dailycaller.com/wp-content/uploads/2024/02/GettyImages-1563491812-2-scaled-e1707169928171.jpg,0.0,0.16352319854520495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Debangshu Nath,2024-01-29T10:47:12Z,,https://www.comingsoon.net/documentaries/news/1507214-will-and-harper-when-did-harper-steele-come-out-as-trans,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/01/Untitled-design-83-1.jpg?resize=1200,630",0.0,0.18934455987727047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Debangshu Nath,2024-01-29T08:19:38Z,,https://www.comingsoon.net/documentaries/news/1507039-will-and-harper-how-long-have-will-ferrell-and-harper-steele-been-friends,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/01/Untitled-design-82-4.jpg?resize=1200,630",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
