,author,publishedAt,source,url,urlToImage,char,transgend,new,state,year,peopl,thi,women,gender,school,polit,right,court,ban,tran,week,care,ohio,genderaffirm,republican,news,media,said,stori,site,person,onlin,time,medic,comment,report,wednesday,presid,gov,come,public,say,group,children,tuesday,ghey,veteran,woman,discuss,social,lgbtq,light,student,minor,use,citi,parent,life,legal,trump,sport,florida,dure,recent,brianna,parti,world,govern,american,hous,onli,campaign,mike,vote,bud,senat,rule,dewin,depart,law,legisl,compet,commun,accord,like,face,includ,day,mediagaz,suprem,case,chang,bathroom,girl,advertis,humanedit,autogener,memeorandum,sister,techmem,summari,nowunlik,associ,kill,nation,program,center,announc,post,allow
0,Grace Dean,2024-01-29T14:33:43Z,business-insider,https://www.businessinsider.com/new-york-restaurant-transgender-cook-harassment-not-real-man-misgender-2024-1,https://i.insider.com/65b796ba6c8f0a134f7aa55e?width=1200&format=jpeg,0.03993853401683626,0.17630932224312024,0.12398077696566984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17876075122203236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Kiara Alfonseca, Lilia Geho",2024-01-24T20:16:13Z,abc-news,https://abcnews.go.com/US/ohio-senate-overrides-governor-veto-trans-care-sports/story?id=106634032,https://i.abcnewsfe.com/a/46d2385c-3cff-40a4-9eef-138f0f4c269b/Kristina-Roegner-gty-bb-240124_1706108840342_hpMain_16x9.jpg?w=1600,0.04083717724391727,0.09013819885279273,0.0,0.0,0.0,0.0,0.1422836455408064,0.0,0.0,0.0,0.0,0.0,0.0,0.1623641257442763,0.0,0.0,0.16114688623400192,0.34109274420882574,0.1623641257442763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17534891595649735,0.0,0.0,0.0,0.0,0.17534891595649735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18079359111820795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18079359111820795,0.0,0.0,0.1848744436442919,0.3788192255952167,0.0,0.1848744436442919,0.0,0.18707900731225832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Megan Janetsky / AP,2024-01-16T04:15:00Z,time,https://time.com/6555824/transgender-lgbt-killings-mexico/,https://api.time.com/wp-content/uploads/2024/01/mexico-LGBT.jpg?quality=85,0.04575790282740898,0.10099951129110205,0.0,0.0,0.0,0.1531165204951322,0.0,0.0,0.0,0.0,0.0,0.17429607794021748,0.0,0.0,0.0,0.1754828373422673,0.0,0.0,0.0,0.0,0.0,0.0,0.1894350127969242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19461273615971555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19647779789735667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21223275558942012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21500255319087477,0.0,0.0,0.0,0.0,0.0,0.0
3,AMY BETH HANSON / AP,2024-01-31T16:25:37Z,time,https://time.com/6590528/utah-joins-states-regulating-bathroom-access-transgender-people/,https://api.time.com/wp-content/uploads/2024/01/AP24026835835725.jpg?quality=85,0.0391783431638722,0.08647672354371848,0.0,0.12748631418654202,0.0,0.2621995857914646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569725159990554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16822612301833162,0.0,0.16989097884851664,0.0,0.0,0.0,0.16822612301833162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16822612301833162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773647172541751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732236450751045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,PAT EATON-ROBB / AP,2024-01-25T20:04:28Z,time,https://time.com/6588724/transgender-veterans-lawsuit-surgery-va/,https://api.time.com/wp-content/uploads/2024/01/GettyImages-1255423564.jpg?quality=85,0.04004992622891719,0.08840053250741109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15923410228481155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1703361658816145,0.0,0.0,0.0,0.39937291520282314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17925933125262328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,https://www.facebook.com/bbcnews,2024-02-02T12:30:54Z,bbc-news,https://www.bbc.co.uk/news/uk-68153179,https://ichef.bbci.co.uk/news/1024/branded_news/10C68/production/_132521786_blur-scarlettinsta.jpg,0.03749087845116051,0.0,0.11638254517656864,0.0,0.0,0.0,0.0,0.0,0.0,0.14093416184710508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16780529783787618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16423752014253945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169725376805432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,,2024-02-06T18:31:04Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_61617b42-39b2-49ed-b813-a7331c47d889,,0.03495764329909382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411699550407845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15158855017117973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,,2024-01-18T05:06:46Z,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_24904ae0-6e35-489b-9473-396b37939224,,0.03527910447289071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14246811633455345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15298251808987692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Kiara Alfonseca,2024-01-16T19:48:05Z,abc-news,https://abcnews.go.com/International/slate-transgender-deaths-days-2024-prompts-outrage-mexico/story?id=106407774,https://i.abcnewsfe.com/a/ef3c7fa0-124c-41c9-8ae3-c06b8bcc8b6f/trans-protest-1-gty-bb-240116_1705417878435_hpMain_16x9.jpg?w=1600,0.04268527065286467,0.1884348367768878,0.13250744301984488,0.0,0.13889785494060303,0.0,0.0,0.1555564801559696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1869927643272547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20056518343126808,0.0,0.0,0.0,0.0,0.0,0.0
9,,2024-01-26T19:14:45Z,espn,https://www.espn.com/olympics/swimming/story/_/id/39394776/transgender-swimmer-lia-thomas-asks-cas-end-race-ban-rules,https://a.espncdn.com/combiner/i?img=%2Fphoto%2F2022%2F0123%2Fr964818_1296x729_16%2D9.jpg,0.0362020414596598,0.07990725687226377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14619522607741894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658450078098668,0.0,0.0,0.0,0.0,0.0,0.15859146968715207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16203659664553177,0.0,0.0,0.0,0.0,0.16791108294289575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,PAN PYLAS Associated Press,2024-02-02T12:22:28Z,abc-news,https://abcnews.go.com/International/wireStory/16-year-convicted-killers-transgender-teenager-england-named-106891682,https://i.abcnewsfe.com/a/bf7ee32c-abed-4e52-bad4-72d87a4e3213/wirestory_5bc706defe2e2a2c090dde62ee8364d2_16x9.jpg?w=1600,0.045563209773533536,0.10056977342992075,0.0,0.0,0.1482626677764266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1839985670718912,0.18115431134713778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19378468798476084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2113297368589954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Erin Snodgrass,2024-02-06T22:31:20Z,business-insider,https://www.businessinsider.com/elon-musk-x-gina-carano-sue-disney-star-wars-firing-2024-2,https://i.insider.com/65c2a7ef7a3d27148878596b?width=1200&format=jpeg,0.037394374688407624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Charlotte Colombo,2024-02-06T08:00:45Z,,https://readwrite.com/february-6th-is-safer-internet-day-it-matters-now-more-than-ever/,https://readwrite.com/wp-content/uploads/2024/02/Safer-Internet-Day.jpg,0.03654169822259779,0.0,0.0,0.0,0.11890667252135723,0.12227696942168081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15690475206624127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16355686521810492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,https://www.facebook.com/bbcnews,2024-02-08T21:04:25Z,bbc-news,https://www.bbc.co.uk/news/world-us-canada-68245076,https://ichef.bbci.co.uk/news/1024/branded_news/13D1B/production/_132597118_gettyimages-1546575693.jpg,0.035377710270892766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15190675662941655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583469754266451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Erin Walsh,2024-01-26T21:04:32Z,bleacher-report,https://bleacherreport.com/articles/10106761-lia-thomas-asks-cas-to-end-ban-on-transgender-swimmers-in-womens-races,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1706301215/xirzpne9lifo8rl72sen.jpg",0.038618107294967716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15595205958097594,0.15354134766452407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17691323604147877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Hannah Jocelyn,2024-01-19T14:05:30Z,,https://www.stereogum.com/2246663/against-me-transgender-dysphoria-blues-turns-10/reviews/the-anniversary/,https://static.stereogum.com/uploads/2024/01/a0730447022_10-1704316974.jpeg,0.03519423878650242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022379133732378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15417655548214051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,,2024-02-01T00:03:58Z,,https://www.stopkosa.com/,https://www.fightforthefuture.org/wp-content/uploads/2023/02/Twitter-post-2.png,0.036291471387617354,0.0,0.0,0.0,0.0,0.0,0.12644563604942113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606689267463593,0.15583031433037695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,The Associated Press,2024-01-31T05:21:40Z,,https://www.npr.org/2024/01/31/1228062034/utah-ban-dei-efforts-campus-government,https://media.npr.org/assets/img/2024/01/31/ap24026707131782_wide-190fa50cd685e18cc6402193207ea4602f98441a-s1400-c100.jpg,0.03267000902584328,0.0,0.10141717021441023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402802802151045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402802802151045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15350649656779664,0.0,0.0,0.0
18,Ian Millhiser,2024-01-17T12:00:00Z,,https://www.vox.com/scotus/2024/1/17/24040460/supreme-court-transgender-sports-bathrooms-metropolitan-school-ac,https://cdn.vox-cdn.com/thumbor/k329dpYCVm0yjjaXjjccNdaw_yA=/0x223:3100x1846/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25229919/1174752369.jpg,0.039033995675282186,0.0,0.0,0.0,0.12701660751197816,0.0,0.0,0.0,0.0,0.0,0.0,0.14868409459670026,0.31526309524902124,0.0,0.15073583576263883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16159843466062254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36209231419882104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Arek Sarkissian,2024-01-31T20:20:04Z,politico,https://www.politico.com/news/2024/01/31/florida-transgender-residents-change-gender-drivers-licenses-00138824,https://static.politico.com/d8/a7/cf560ee0481ea522934d71858d1a/transgender-seniors-14042.jpg,0.04631953228110145,0.0,0.14378924370324936,0.15072374093674007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841613664623459,0.0,0.0,0.0,0.0,0.1841613664623459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19888935331133628,0.0,0.0,0.0,0.19888935331133628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20969367469216937,0.0,0.0,0.0,0.0,0.0,0.0,0.20732144007419892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Elena Moore,2024-02-09T10:01:11Z,,https://www.npr.org/2024/02/09/1230230538/gen-z-millennials-mental-health-gun-violence-biden-trump-election-2024,https://media.npr.org/assets/img/2024/02/08/gettyimages-1236992135_wide-6107e8c0a9b57101ed5193f6685df765d8a09b9f-s1400-c100.jpg,0.03713518848709234,0.0,0.11527838050979661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626793374578033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626793374578033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"Aimee Bailey, Jai Mackenzie",2024-01-25T17:29:49Z,,https://phys.org/news/2024-01-tide-transgender-charity-mermaids.html,https://scx2.b-cdn.net/gfx/news/hires/2019/1-transgender.jpg,0.04329276449980451,0.09555831423073591,0.0,0.0,0.0,0.14486759779678046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17345741599291353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Luke Barr,2024-01-16T23:42:54Z,abc-news,https://abcnews.go.com/US/club-shooter-charged-50-federal-hate-crimes/story?id=106428071,https://i.abcnewsfe.com/a/ecdc0aee-bc56-4ae2-aa6b-4f615c8fb417/club-q-1-gty-gmh-240116_1705446762226_hpMain_16x9.jpg?w=1600,0.03640167537990327,0.0,0.0,0.0,0.0,0.12180842062161693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710404687169484,0.0,0.0,0.0,0.0,0.0,0.0
