,author,publishedAt,source,url,urlToImage,transgend,state,gender,peopl,new,year,care,thi,school,women,court,tran,post,ban,report,lgbtq,ohio,said,republican,say,genderaffirm,read,medic,group,law,parent,health,veteran,appear,chang,use,vote,right,public,light,trump,moreth,media,surgeri,gov,children,girl,depart,florida,sport,senat,recent,bud,dewin,student,legal,bathroom,just,commun,hous,ident,minor,time,sex,govern,compet,wednesday,mike,week,allow,transit,run,world,suprem,desanti,woman,advoc,legisl,veto,tuesday,propos,claim,social,thoma,support,restrict,person,daili,kid,lawsuit,make,kill,femal,comment,brianna,onlin,lia,teenag,case,member,rule,murder,author,citi,overrid,presid,come,utah,issu,swimmer,second
325,Samantha Bergeson,2024-01-22T17:00:00Z,,https://www.indiewire.com/news/breaking-news/afi-ddw-class-2025-see-full-list-1234946799/,https://www.indiewire.com/wp-content/uploads/2024/01/AFIDWW24-1920x1080-Headshots69.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19239309158945583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757085633819805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Gail Heriot,2024-01-18T13:30:01Z,,https://instapundit.com/627372/,https://instapundit.com/wp-content/themes/instapundit/images/opengraph-default.png,0.08017497265217535,0.0,0.0,0.0,0.0,0.0,0.0,0.1301843970138914,0.14193851974041022,0.0,0.1458085915225541,0.0,0.0,0.0,0.0,0.0,0.0,0.1512819676827168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16900115108745759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16540794786261895,0.0,0.0,0.0,0.0,0.17297325297006455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774136850878162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Zane McNeill,2024-02-02T19:30:26Z,,https://truthout.org/articles/doctors-say-gender-affirming-care-bans-are-state-sanctioned-medical-neglect/,https://truthout.org/app/uploads/2024/02/2024_0202_trans-rights-scaled.jpg,0.0,0.0,0.0,0.0,0.19562396544692473,0.0,0.22413824655153447,0.0,0.0,0.0,0.0,0.0,0.0,0.22849888054240397,0.23655026609127003,0.0,0.0,0.0,0.0,0.24195350517457406,0.2478890306274284,0.0,0.2521977078503238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,,2024-01-31T19:10:00Z,,https://www.memeorandum.com/240131/p60,https://thehill.com/wp-content/uploads/sites/2/2023/03/AP21111548643236-e1679611143541.jpg?w=1280,0.15964817824849212,0.24141302016719166,0.0,0.255311701754288,0.0,0.0,0.0,0.0,0.14131732977416422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15431484491374967,0.0,0.0,0.156997064678584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682615222711817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682615222711817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179059699262825,0.0,0.0,0.0
329,,2024-01-31T15:15:04Z,,https://www.memeorandum.com/240131/p27,https://cms.themessenger.com/wp-content/uploads/2023/12/20231204-drivers-test-pass-fail-e1701708622485.jpg,0.0800720456627971,0.12108145915911009,0.38225871004594986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426860208267418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16038245670639145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687841908677347,0.0,0.0,0.16519560052367321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,,2024-01-24T20:25:05Z,,https://www.memeorandum.com/240124/p46,https://thehill.com/wp-content/uploads/sites/2/2022/06/d9776aa9efb844f5becb03b17f5c6032-e1695043936775.jpg?w=1280,0.0751832769396998,0.0,0.0,0.0,0.0,0.0,0.13141763493217257,0.0,0.0,0.0,0.0,0.0,0.0,0.26794875865710366,0.0,0.0,0.14298555700149645,0.0,0.13869509996877405,0.0,0.29068657966140854,0.0,0.0,0.0,0.0,0.0,0.14920380039188988,0.0,0.0,0.0,0.0,0.15675426207492624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152033541434704,0.0,0.0,0.0,0.0,0.0,0.15353814680335806,0.0,0.0,0.31695827076759525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15675426207492624,0.15675426207492624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16636790481634248,0.33273580963268495,0.0,0.0,0.0,0.0,0.0,0.0,0.1642246492276042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3474171128942714,0.0,0.0,0.0,0.0,0.0,0.0
331,,2024-01-16T19:20:01Z,,https://www.memeorandum.com/240116/p42,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-01/240105-bathroom-signs-mn-1507-f142d0.jpg",0.15945390971509765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141145367208104,0.0,0.28998762605367806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33611354511033775,0.0,0.16805677255516888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16622765706527506,0.0,0.0,0.0,0.17200667833010522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,,2024-01-25T19:25:01Z,,https://www.memeorandum.com/240125/p54,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2022-07/220728-woman-marine-mjf-0702-72bf99.jpg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1374552988337374,0.14082730794874765,0.0,0.14327509441426667,0.14082730794874765,0.0,0.0,0.1445678680411519,0.4902281842694418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30376745652609893,0.0,0.0,0.0,0.14730968580044285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571640727671483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,"Nicole Fallert, USA TODAY",2024-01-25T11:22:37Z,usa-today,https://www.usatoday.com/story/news/2024/01/25/boeing-execution-transgender-trump-jim-harbaugh-kylie-jenner-faa/72349389007/,https://s.yimg.com/ny/api/res/1.2/ANRroWAcS_zz8UViYhpYlw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD0xNjE3/https://media.zenfs.com/en/usa_today_news_641/1a1614107043045bbb033650bad5e924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,,2024-01-25T19:00:33Z,,https://www.memeorandum.com/240125/p48,https://nypost.com/wp-content/uploads/sites/2/2024/01/75418274.jpg?quality=75&strip=all&w=1024,0.12262062281168473,0.0,0.0,0.0,0.09353453815834462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264885095309521,0.0,0.0,0.0,0.0,0.0,0.2614300303982461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13392159526027503,0.0,0.0,0.13071501519912304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,News Editors,2024-01-23T06:00:00Z,,https://www.naturalnews.com/2024-01-23-transgender-boss-employees-disagree-gender-ideology-fired.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/01/Transgender-Gender-Dysphoria-He-She-They-Puzzle.jpg,0.0,0.0,0.11513602822782402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14927036186607492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15425810370014653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,"Paul Bois, Paul Bois",2024-01-23T16:25:13Z,breitbart-news,https://www.breitbart.com/entertainment/2024/01/23/will-ferrell-embraces-transgender-friend-in-new-documentary-a-chance-for-all-of-us-in-the-cis-community-to-listen/,https://media.breitbart.com/media/2024/01/WillFerrellHarperSteele-640x335.jpg,0.0,0.0,0.0,0.0,0.17048156277744586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Joseph MacKinnon,2024-01-17T15:58:15Z,,https://www.theblaze.com/news/maine-democrats-push-bill-that-would-allow-state-to-seize-kids-from-parents-opposed-to-sex-change-surgeries,https://www.theblaze.com/media-library/maine-democrats-push-bill-that-would-allow-state-to-seize-kids-from-parents-preventing-them-from-getting-sex-change-surgeries.webp?id=51105494&width=1200&height=600&coordinates=0%2C64%2C0%2C14,0.0,0.1283532524165501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166942809111058,0.0,0.0,0.1684491369323672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17164387751640156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878271860767054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Serena Smith,2024-02-08T14:41:00Z,,https://www.dazeddigital.com/life-culture/article/61900/1/rishi-sunak-apologise-brianna-ghey-esther-mother-father-pmqs-uk-transphobia,https://images-prod.dazeddigital.com/1024/0-0-1024-682/azure/dazed-prod/1360/6/1366784.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18018975447314403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20273131093671815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19532799318785452,0.0,0.0,0.0,0.0
339,Alejandra Gularte,2024-02-07T02:43:09Z,,https://www.vulture.com/article/cecilia-gentili-dead-actress-author-activist.html,https://pyxis.nymag.com/v1/imgs/c53/fba/c9f8804bfe29fa668107dbe663507a6de6-cecilia-gentili.1x.rsocial.w1200.jpg,0.0,0.0,0.0,0.0,0.0,0.1330649365057085,0.0,0.0,0.0,0.0,0.0,0.14391374466007703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17503820639072767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18304397306589212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1930701738038009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,"Sweta Kaushal, Contributor, 
 Sweta Kaushal, Contributor
 https://www.forbes.com/sites/swetakaushal/",2024-01-29T04:57:38Z,,https://www.forbes.com/sites/swetakaushal/2024/01/28/mai-atal-hoon-has-dismal-run-at-box-office/,"https://imageio.forbes.com/specials-images/imageserve/65b72c731c388ca93ddaa016/0x0.jpg?format=jpg&crop=1000,562,x0,y160,safe&height=900&width=1600&fit=bounds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18267880283831933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,,2024-02-07T21:41:45Z,,https://japantoday.com/category/national/japan-court-approves-a-transgender-man%27s-request-for-legal-recognition-without-needing-surgery,,0.07860119714767576,0.0,0.12507899180474263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858929530992048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15743638112726197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32776099043865137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16388049521932568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17631653398580227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Laura Harris,2024-01-30T06:00:00Z,,https://www.naturalnews.com/2024-01-30-ohio-senate-overrides-veto-transgender-drugs-surgery-ban.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/01/Transgender-Gender-Dysphoria-Flag-Hand-Palm.jpg,0.09025551489955451,0.0,0.0,0.0,0.0,0.0,0.157763358960771,0.0,0.0,0.0,0.0,0.15309489899155937,0.0,0.16083266228665344,0.0,0.0,0.17165034028405302,0.0,0.1664997612669485,0.0,0.0,0.0,0.17751346824927636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902499671086826,0.0,0.0,0.0,0.0,0.0,0.0,0.1902499671086826,0.0,0.0,0.0,0.0,0.0,0.18817930279388362,0.0,0.18620498403642768,0.0,0.0,0.0,0.0,0.0,0.18817930279388362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19972022400675932,0.0,0.0,0.0,0.0,0.0,0.0,0.1971473029450973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Ian Helms,2024-01-25T20:00:00Z,,https://www.queerty.com/quiz-how-well-do-you-know-queer-reality-tv-20240125,https://adabgmwwup.cloudimg.io/v7/_queerty-prodweb_/2024/01/reality-tv-quiz.png?auto=format&auto=compress&fit=crop&gravity=smart&w=1200&h=630&force_format=jpeg&wat=1&wat_gravity=southeast&wat_pad=70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,"Kim Elsesser, Senior Contributor, 
 Kim Elsesser, Senior Contributor
 https://www.forbes.com/sites/kimelsesser/",2024-02-05T19:25:46Z,,https://www.forbes.com/sites/kimelsesser/2024/02/05/women-take-top-grammys-yet-oscars-still-bar-female-actors-from-competing-with-men/,https://imageio.forbes.com/specials-images/imageserve/65c12d77b7da0503f89854c0/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16561398119288923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20694210563158125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045034725962543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Paul Sacca,2024-01-26T00:34:47Z,,https://www.theblaze.com/news/transgender-suspect-stabbed-mother-dog-killed,https://www.theblaze.com/media-library/image.jpg?id=51189912&width=1200&height=600&coordinates=0%2C14%2C0%2C46,0.06762274358357062,0.0,0.0,0.0,0.10316473599719335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15388371883010699,0.0,0.14589248421893167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Belle Carter,2024-01-16T06:00:00Z,,https://www.naturalnews.com/2024-01-16-who-panel-children-healthcare-includes-trans-activists.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/01/WHO-symbol.jpg,0.07788268097086273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436748524775472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30635745264044806,0.0,0.0,0.0,0.15456086058714752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16067875057865597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15749220154272212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3494095475544693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Associated Press,2024-01-18T19:40:11Z,,https://www.bostonherald.com/2024/01/18/map-where-states-stand-on-health-care-for-transgender-minors/,https://www.bostonherald.com/wp-content/uploads/2024/01/AP24010656657261.jpg?w=1024&h=683,0.0,0.24494285796761403,0.2577645979599833,0.0,0.0,0.0,0.2831394961379331,0.0,0.0,0.0,0.0,0.0,0.0,0.2886480058635718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32755649833528794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
